0.7213909697826535,-0.1891937249138047,-0.019270495067999827,-0.183000609017285,0.2561633133701855,-0.2601641627003936,-0.49492292340744437,0.20861376924696118,-0.3387603690577574,0.47883084259743025
0.883357234108467,-0.13839518115283678,-0.22433201497127153,-0.3173897257833783,0.542227223574256,-0.09311773147840091,-0.2894884225931931,0.005693835224876542,-0.4114353760829382,0.37582548979112196
0.5267172033773143,-0.290764910353634,-0.2967917672706785,-0.026648571125979514,0.6078218934292191,-0.2271075353293791,-0.4001898390256282,0.2208323514167887,-0.08395646970254522,0.9632863650675053
0.9096714973817849,-0.36072972004150156,-0.13890229552145383,-0.4234798592250147,0.8629279584165429,-0.07581031390991266,-0.17003385354972606,0.31581497382977086,-0.2379982520849041,0.7515479175685253
0.9409912374673324,-0.21042835658224723,-0.1425277843048412,-0.3883619503558362,0.38866907462982647,-0.0550466167717259,-0.011733207869836948,0.47078773169491894,-0.3142688165341643,0.4409541865836395
0.16756028843986726,-0.24598858417244546,-0.30812540943153355,-0.15866069277432876,0.4442402572812876,-0.2012396768810611,-0.2847079784345261,0.9517385569479211,-0.45280729241672957,0.6030784765111997
0.11928829528207963,-0.23120750297480752,-0.40052250558887564,-0.46403728180378806,0.187725838273882,-0.22722505551202976,-0.32434870032026974,0.7979230315614257,-0.33601984959054426,0.11469171366828002
0.09019139213993221,-0.4858355050902116,-0.09025953767811135,-0.06194924344923469,0.9443704663556711,-0.24319900852583043,-0.3891088034674613,0.8048738772951837,-0.24789165261914453,0.09454557677910125
0.4513299748711578,-0.1651923103849094,-0.22658070043935702,-0.2550868821169388,0.48816438369669113,-0.3267015106145897,-0.1320975762104314,0.5726670880554272,-0.03601205525595502,0.7291450815885996
0.2781941417353978,-0.4384870012050001,-0.16275023348663575,-0.13243621349483897,0.7473282196578722,-0.10239689800843277,-0.11282097252123463,0.39544560987356037,-0.20932851714802847,0.35498965802408233
0.9183956189577667,-0.028325660278340326,-0.0263518983536854,-0.18129746343266906,0.15829922013080844,-0.34363513688200886,-0.036238747754618716,0.5051276987906695,-0.3353620313938164,0.714632597456298
0.9211975860136414,-0.44087904813632894,-0.4505590411678233,-0.4071188373641253,0.9079771004647561,-0.09741785560278149,-0.31750215493348105,0.4587490961578252,-0.0966775692557717,0.152890232018973
